# GISP2 Sodium (Na+)
# meters,thousand years before present,PPB
Depth,Age,Sodium
537.105,2.2904,4.414
537.55,2.2925,4.874
537.88,2.2944,5.173
539.275,2.3013,4.483
539.775,2.3039,2.345
540.22,2.3064,7.61
540.66,2.3089,4.529
541.1,2.3112,3.862
541.545,2.3136,6.299
541.99,2.3158,4.184
542.43,2.318,4.23
542.875,2.3203,5.357
543.32,2.3224,2.506
543.77,2.3247,4.805
544.22,2.327,3.448
544.655,2.3292,5.495
545.09,2.3312,4.851
545.545,2.3333,3.15
548.245,2.3476,3.632
548.635,2.3496,4.621
549.08,2.3519,3.242
549.52,2.3545,7.357
549.96,2.3569,3.379
550.4,2.3594,4
550.845,2.3616,3.747
551.29,2.3638,2.253
553.155,2.3735,4.782
553.535,2.3752,6.805
553.96,2.3773,6.805
554.38,2.3794,4.138
554.82,2.3817,3.311
555.26,2.3841,3.15
555.705,2.3862,6.046
556.15,2.3883,2.92
556.59,2.3904,4.299
558.26,2.399,2.759
559.75,2.4068,4.184
560.12,2.4087,4.575
560.56,2.4109,6
561,2.4133,2.851
561.44,2.4159,5.885
561.88,2.4183,5.908
562.32,2.4203,5.104
562.77,2.4223,4.759
563.21,2.4247,5.564
563.64,2.427,2.897
564.08,2.4293,6.253
564.52,2.4316,3.931
564.96,2.4341,4.598
565.4,2.4365,7.495
565.82,2.4388,4.46
566.26,2.4413,5.058
566.72,2.4438,3.839
567.16,2.4461,4.759
567.6,2.4486,4.828
568.04,2.451,6.713
568.48,2.4534,12.92
568.92,2.4556,6.529
569.36,2.458,5.472
569.79,2.4604,3.242
570.225,2.4627,7.702
570.67,2.4651,5.977
570.905,2.4663,5.242
571.55,2.4697,2.966
571.99,2.4718,3.379
572.43,2.4743,4.299
572.87,2.4769,7.104
573.31,2.479,3.288
573.75,2.4809,2.506
574.185,2.4832,3.655
574.62,2.4855,2.851
575.02,2.4874,4.161
576.46,2.4947,2.966
576.79,2.4972,4.575
577.235,2.5003,4.644
577.69,2.5029,3.563
578.13,2.5054,3.908
578.57,2.5078,6.391
579.005,2.5099,6.598
579.44,2.5121,2.759
579.88,2.5143,4.115
580.32,2.5166,4.483
580.77,2.5191,3.885
581.205,2.5214,5.61
581.63,2.5239,3.862
582.07,2.5261,4.644
582.505,2.528,5.357
582.94,2.5305,4.23
583.38,2.5333,8.184
583.8,2.5357,4.552
584.235,2.5381,2.322
584.735,2.5411,7.472
585.59,2.5461,6.575
586,2.5484,4
586.44,2.5509,4.184
586.875,2.553,3.081
587.31,2.5551,4.184
587.765,2.5579,3.448
588.2,2.5605,2.276
588.62,2.5626,4.621
589.055,2.5648,6.851
589.49,2.5673,5.931
589.93,2.5697,3.379
590.365,2.572,4.046
590.79,2.5745,4.069
591.235,2.577,3.357
591.67,2.5795,6.069
592.095,2.5819,4.874
592.545,2.5844,3.425
592.98,2.5867,3.448
593.415,2.5889,10.966
593.85,2.5911,3.747
594.285,2.5934,3.081
594.72,2.5957,3.127
595.155,2.5979,2.299
595.59,2.6004,6.759
596.025,2.6029,5.081
596.46,2.605,4.23
596.895,2.6071,5.931
597.33,2.6094,3.816
597.775,2.6117,5.862
598.21,2.6138,4.046
598.635,2.616,3.127
599.07,2.6183,4.782
599.505,2.6208,3.701
599.94,2.6231,2.759
600.375,2.6254,4.598
600.795,2.6275,3.242
601.23,2.6298,7.38
601.68,2.6323,7.173
602.115,2.6345,6.713
602.545,2.6366,2.069
602.98,2.6389,4.828
603.415,2.6412,4.253
603.815,2.6433,4.782
604.35,2.6464,3.379
604.715,2.6486,4.621
605.15,2.6509,4.414
605.585,2.653,4.828
606.015,2.6556,4.046
606.435,2.6578,6.345
606.885,2.66,4.092
607.32,2.6625,6.368
607.77,2.6651,3.54
608.2,2.6677,4.207
608.62,2.6698,5.334
608.93,2.6713,5.908
609.485,2.6741,4.115
609.915,2.6764,8
610.35,2.6789,3.54
610.785,2.681,5.38
611.215,2.6835,5.587
611.65,2.6862,3.402
612.085,2.6889,4.92
612.515,2.6915,3.104
612.945,2.6938,3.311
613.38,2.6961,2.483
613.8,2.6982,6.023
614.23,2.7003,3.15
614.675,2.7023,3.77
615.11,2.7043,8.736
615.545,2.7067,3.931
615.975,2.7092,4.207
616.405,2.7113,4.529
616.82,2.7136,4.391
617.255,2.7164,5.012
617.705,2.7195,8.598
618.135,2.7228,2.828
618.565,2.7256,5.77
618.995,2.728,7.472
619.425,2.7307,4.023
619.875,2.7336,3.839
620.31,2.7361,5.104
620.725,2.7386,5.816
621.155,2.7411,3.54
621.585,2.7433,5.081
622.005,2.7456,8.575
622.435,2.7479,3.977
622.875,2.7502,5.61
623.305,2.7526,7.954
623.74,2.7548,5.311
624.175,2.7571,4.138
624.605,2.759,6.207
625.035,2.7613,5.61
625.465,2.7639,6.345
625.895,2.7662,6.023
626.325,2.7686,4.322
626.755,2.771,4.23
627.185,2.7735,6.069
627.615,2.7758,5.77
628.045,2.7783,4.828
628.475,2.7805,7.931
628.905,2.7824,4.483
629.335,2.7847,8.851
629.775,2.7869,6.23
630.205,2.7891,3.173
630.625,2.7913,7.61
631.055,2.7934,4.46
631.485,2.7955,5.839
631.915,2.7978,4.046
632.345,2.8001,5.426
632.78,2.8024,4.989
633.305,2.8052,3.471
633.635,2.807,4.092
634.065,2.8091,5.472
634.495,2.8113,4.667
634.835,2.813,8.069
636.21,2.8199,7.587
636.635,2.822,4.506
636.925,2.8234,4.713
637.5,2.8268,5.288
637.925,2.8291,6.345
638.35,2.8316,4.23
638.78,2.8342,5.104
639.21,2.8367,5.311
639.635,2.8388,2.529
640.065,2.8409,4.69
640.495,2.8431,5.196
640.925,2.8455,3.425
641.35,2.848,4.989
641.78,2.8504,3.724
642.21,2.8527,5.012
642.635,2.855,4.138
643.065,2.8574,4.368
643.49,2.8596,4.989
643.915,2.862,5.012
644.345,2.8643,4.391
644.78,2.8666,3.701
645.205,2.8688,6.069
645.635,2.8712,6.621
646.065,2.8735,4.851
646.485,2.8758,6.506
646.91,2.878,5.426
647.335,2.8803,4.092
647.775,2.8826,3.357
648.2,2.8849,8.069
648.615,2.8874,5.839
649.045,2.8902,5.058
649.475,2.8925,3.724
649.9,2.8946,4.667
650.325,2.8971,5.747
650.77,2.8996,4.667
651.195,2.9019,5.15
651.605,2.9042,4.759
652.03,2.9064,6.092
652.455,2.9085,4.897
652.885,2.9108,5.678
653.31,2.9129,4.874
653.735,2.9151,5.403
654.165,2.9175,7.84
654.59,2.92,5.196
655.015,2.9221,3.885
655.44,2.9242,4.46
655.865,2.9263,4.966
656.295,2.9286,4.966
656.72,2.931,4.345
657.13,2.9331,6.299
657.57,2.9354,4.253
657.995,2.9378,6.184
658.42,2.9399,5.265
658.845,2.9421,4.621
659.27,2.9444,6.046
659.695,2.9468,3.494
660.125,2.9493,8.437
660.55,2.9518,3.517
660.975,2.9541,6.023
661.4,2.9566,6.069
661.825,2.9591,6.437
662.25,2.9615,3.494
662.675,2.9638,5.38
663.1,2.9664,6.092
663.52,2.9686,4.115
663.945,2.971,7.104
664.37,2.9735,11.679
664.785,2.9759,3.885
665.21,2.9784,6.713
665.645,2.9809,6.161
666.07,2.9832,22.714
666.495,2.9853,4.667
666.92,2.9872,3.701
667.34,2.9893,4.552
667.775,2.9918,12.414
668.2,2.9941,4.92
668.615,2.9964,2.851
669.04,2.9987,3.471
669.46,3.001,4.529
669.885,3.0034,4.69
670.31,3.0057,3.379
670.73,3.0079,3.701
671.155,3.0102,4.345
671.58,3.0124,6.23
672,3.0147,4.483
672.425,3.0171,5.885
672.85,3.0195,6.276
673.27,3.0217,3.839
673.695,3.0238,3.448
674.12,3.0261,4.115
674.54,3.0284,3.678
674.965,3.0309,4.552
675.39,3.0332,3.104
675.8,3.0352,3.931
676.22,3.0373,3.977
676.655,3.0395,3.954
677.145,3.0421,9.127
677.5,3.0442,4.851
677.925,3.0467,6.161
678.35,3.049,5.012
678.77,3.0514,6.713
679.19,3.0535,3.609
679.61,3.0556,2.805
680.035,3.0583,6.897
680.46,3.0612,4.713
680.88,3.0638,2.644
681.3,3.0662,5.104
681.72,3.0686,3.517
682.145,3.0715,2.966
682.57,3.0745,4.299
682.99,3.0773,4.667
683.41,3.0798,3.517
683.83,3.0821,3.701
684.25,3.0848,3.288
684.675,3.0878,6.299
685.1,3.0904,3.379
685.52,3.0928,5.564
685.94,3.0953,4.92
686.36,3.098,5.678
686.785,3.1004,6.322
687.205,3.1029,5.127
687.62,3.1058,4.161
688.04,3.1088,4.23
688.465,3.1115,3.816
688.89,3.1138,4.391
689.31,3.1163,7.61
689.73,3.1187,3.127
690.15,3.121,6.299
690.57,3.1235,3.655
690.99,3.1259,5.426
691.41,3.1286,4.115
691.83,3.131,6.92
692.25,3.1333,4.483
692.68,3.1359,3.908
693.165,3.1387,5.472
693.49,3.1408,6.874
693.97,3.1437,3.012
694.36,3.1457,4.023
694.78,3.1479,3.357
695.19,3.1505,3.701
695.61,3.1533,4.46
696.03,3.1557,3.954
696.45,3.1585,7.748
696.87,3.1611,7.173
697.125,3.1625,1.31
698.805,3.1721,4.552
699.13,3.1739,4.46
699.465,3.1756,4.437
699.8,3.1774,2.851
700.22,3.1798,4.069
700.64,3.1819,7.449
701.06,3.1839,3.609
701.48,3.186,3.334
701.9,3.188,6.897
702.32,3.1903,3.563
702.735,3.193,2.966
703.15,3.1952,6.299
703.57,3.1971,4.897
703.99,3.1991,3.586
704.41,3.2012,2.828
704.83,3.2037,5.311
705.245,3.2064,3.931
705.66,3.2088,8.506
706.08,3.2113,5.081
706.52,3.2143,3.931
707.81,3.2234,4.46
708.19,3.2258,5.954
708.59,3.2279,4.207
709.01,3.2307,4.322
709.425,3.2334,4.276
709.84,3.2357,4.23
710.26,3.238,4.092
710.68,3.2403,4.253
711.095,3.2429,4.529
711.51,3.2452,6.138
711.93,3.247,4.69
712.35,3.2492,4.391
712.75,3.2518,4.115
713.215,3.2548,2.621
713.6,3.2569,7.012
714.015,3.259,5.701
714.43,3.2613,3.127
714.85,3.2639,5.839
715.27,3.2663,5.541
715.685,3.2687,5.977
716.1,3.2713,5.885
716.515,3.2738,4.276
716.93,3.2762,5.655
717.35,3.2786,4.046
717.645,3.2803,5.311
718.63,3.2864,2.989
719.165,3.2891,3.31
719.495,3.2908,5.53
719.83,3.2925,3.46
720.21,3.2946,2.89
720.63,3.2971,3.19
721.05,3.2997,4.95
721.47,3.3023,3.48
721.89,3.3047,4.71
722.31,3.3072,5.91
722.73,3.3098,3.39
723.09,3.3123,4.14
723.985,3.3176,6.15
724.4,3.32,3.82
724.825,3.3226,4.07
725.245,3.3251,6.28
725.66,3.3274,6.97
726.08,3.3298,4.31
726.495,3.3321,4.79
726.91,3.3344,4.04
727.33,3.3366,5.77
727.75,3.339,3.05
728.165,3.3417,4.89
728.58,3.3442,4.51
729.095,3.3477,5.69
729.405,3.3496,7.58
729.83,3.3521,3.52
730.25,3.3544,5.49
730.665,3.3567,4.82
731.08,3.3593,4.37
731.5,3.3619,4.37
733.295,3.3725,3.99
733.59,3.3742,5.23
733.995,3.3765,6.45
734.35,3.3786,6.04
735.24,3.3836,3.42
735.655,3.3859,4.91
736.07,3.3882,5.54
736.485,3.3906,8.66
736.895,3.3931,6.49
737.31,3.3954,5.9
737.725,3.3979,4.74
738.14,3.4005,3.9
738.555,3.403,7.34
738.965,3.4055,6.62
739.43,3.4082,3.97
739.785,3.4106,6.16
740.205,3.4135,3.5
740.62,3.416,3.39
741.035,3.4186,5.86
741.375,3.4207,6.05
746.655,3.4524,5.18
747.13,3.4554,6.27
747.68,3.4585,5.65
748.035,3.4607,3.86
748.445,3.4632,5.33
748.8,3.4653,3.64
749.265,3.468,2.87
749.675,3.4705,6.18
750.085,3.4733,6.89
750.495,3.476,6.01
750.85,3.478,9.26
751.365,3.4808,4.85
751.725,3.4829,4.58
752.145,3.4852,6.28
752.595,3.4877,5.12
752.955,3.4899,4.02
753.36,3.4926,3.5
753.87,3.4958,8.23
754.325,3.4982,5.55
754.585,3.4997,5.2
754.995,3.5021,5.52
755.935,3.508,3.58
756.215,3.5095,5.86
756.625,3.5118,3.3
757.035,3.5141,3.93
757.44,3.5163,3.46
757.845,3.5186,5.24
758.255,3.5208,3.5
758.65,3.5232,3.72
759.07,3.5257,8.02
759.475,3.528,4.23
759.885,3.5307,6.05
760.29,3.5335,3.39
760.695,3.536,3.82
761.105,3.5383,5.85
761.51,3.5408,5.98
761.915,3.5434,7.23
762.32,3.5457,8.55
762.725,3.548,4.31
763.13,3.5505,4.91
763.535,3.5531,3.61
763.94,3.5555,4.92
764.34,3.5581,4.79
764.745,3.5606,4.47
765.155,3.5628,5.29
765.56,3.5652,4.43
765.965,3.5677,5.17
766.37,3.5701,4.3
766.775,3.5725,4.75
767.18,3.5747,5.11
767.582,3.5768,3.86
767.987,3.5789,3.42
768.39,3.581,4.41
768.795,3.5833,5.43
770.93,3.596,6.13
771.215,3.5977,3.65
771.62,3.6,5.36
772.02,3.6023,5.39
772.46,3.6049,9.27
772.825,3.6073,4.23
773.325,3.6105,5.72
773.6,3.6124,5.74
774.14,3.6164,10.6
774.365,3.6178,3.09
774.83,3.6203,3.63
775.235,3.6226,5.71
775.735,3.6256,7.78
776.04,3.6274,4.76
776.44,3.6298,4.32
776.84,3.6321,6.1
777.24,3.6345,3.98
777.62,3.6368,6.38
778.04,3.6395,5.86
778.44,3.642,5.89
778.84,3.6442,4.45
779.24,3.6465,5.83
779.64,3.6488,6.17
780.04,3.6513,3.81
780.44,3.6538,3.2
780.845,3.6565,4.17
781.245,3.6593,6.21
781.64,3.6619,5.74
782.03,3.6643,2.9
782.44,3.6666,2.64
782.84,3.6688,4.11
783.24,3.6711,2.7
783.645,3.6734,7.57
783.915,3.6751,4.43
784.465,3.6782,5
784.87,3.6806,5.48
785.23,3.6826,4.44
785.625,3.6847,2.39
786.02,3.6868,4.5
786.425,3.689,9.57
786.85,3.6914,3.36
787.215,3.6934,8.13
787.61,3.6955,4.94
788.01,3.6978,3.05
788.41,3.7003,12.1
788.795,3.7026,4.24
789.2,3.7052,4.43
789.6,3.7078,3.39
790.04,3.7102,6.14
790.32,3.7117,4.94
790.79,3.7147,6.44
791.1,3.7168,4.94
791.58,3.7195,5.02
792.06,3.7224,3.68
792.36,3.7243,4.38
792.775,3.7268,4.21
793.165,3.7292,3.66
793.56,3.7317,5.14
793.895,3.7338,6.45
794.395,3.737,7.04
795.135,3.7414,4.59
795.53,3.7437,4.56
795.925,3.746,4.43
796.32,3.7482,3.76
796.715,3.7505,4.24
797.115,3.7528,5.59
797.51,3.7551,3.99
797.895,3.7575,4.93
798.29,3.76,3.9
798.685,3.7626,4.28
799.055,3.7648,3.99
799.47,3.7673,4.38
799.835,3.7694,4.73
800.225,3.7717,5.26
800.51,3.7732,4.73
802.205,3.7837,5.68
802.58,3.7858,4.45
803.005,3.7884,4.36
803.395,3.7904,3.44
803.79,3.7926,4.69
804.185,3.795,6.12
804.57,3.7971,4.44
804.885,3.7989,3.16
805.505,3.8033,2.6
805.745,3.8045,3.99
806.135,3.8066,3.08
806.525,3.8089,4.5
806.915,3.8112,4.1
807.305,3.8133,5.36
807.685,3.8158,3.72
808.99,3.8244,6.74
809.255,3.8262,4.01
809.645,3.8285,4.26
810.035,3.8306,4.29
810.425,3.8327,4.15
810.81,3.8351,4.58
811.205,3.8374,5.08
811.595,3.8398,8.13
811.975,3.8426,4.1
813.91,3.8546,3.23
814.315,3.8571,6.37
814.69,3.8594,5.33
815.185,3.8624,3.16
815.48,3.8639,3.08
815.865,3.866,5.32
816.255,3.8683,6.54
816.645,3.8707,4.32
817.03,3.8731,4.68
817.55,3.8761,4.86
817.805,3.8777,3.69
818.19,3.88,4.79
818.575,3.8824,4.1
818.965,3.8851,4.29
819.35,3.8876,5.53
819.735,3.8899,3.85
820.1,3.8921,3.81
820.515,3.8948,3.81
820.895,3.8975,2.7
821.28,3.8998,5.81
821.665,3.9019,5.32
822.055,3.9043,6.04
822.44,3.9066,4.24
822.82,3.909,4.1
825.35,3.9247,8.56
825.54,3.926,3.26
826.085,3.9297,7.33
826.365,3.9312,4.3
826.75,3.9333,5.07
827.135,3.9357,5.69
827.52,3.9383,4.61
827.9,3.9404,5.21
828.285,3.9428,4.47
828.67,3.9453,5.09
829.055,3.9478,3.85
829.34,3.9495,8.48
829.86,3.9526,5.36
830.12,3.9543,10.9
830.36,3.9561,4.22
830.78,3.959,4.32
830.91,3.96,8.07
831.65,3.965,3.49
832.035,3.9672,5.54
832.42,3.9695,3.27
832.805,3.9718,9.94
833.185,3.9741,5.38
833.565,3.9765,2.59
833.945,3.9791,5.55
834.325,3.9814,4.49
834.62,3.9832,4.6
835.075,3.9861,2.91
835.47,3.9886,6.35
835.865,3.9914,2.21
836.23,3.9937,3.29
836.61,3.996,3.42
836.99,3.9983,5.23
837.24,3.9997,5.43
838.15,4.0053,4.19
838.52,4.0076,7.36
838.845,4.0096,4.52
839.27,4.012,5.66
839.645,4.0142,5.79
840.025,4.0169,4.14
840.395,4.0194,5.05
840.79,4.0218,5.05
841.17,4.0245,4.06
841.48,4.0266,6.31
841.875,4.0293,5.02
842.69,4.0347,3.8
844.26,4.0442,5.99
844.575,4.0461,3.93
844.955,4.0483,4.58
845.33,4.0507,12.9
845.665,4.0527,5.97
846.93,4.0609,3.47
847.22,4.0627,4.79
847.59,4.0651,6.25
847.965,4.0674,2.23
848.76,4.0725,3.52
849.115,4.0748,5.96
849.54,4.0775,5.64
849.835,4.0795,3.23
851.085,4.0878,3.05
851.36,4.0896,5.62
851.735,4.0921,4.16
852.11,4.0945,6.31
852.495,4.0968,4.27
852.885,4.0992,3.12
853.245,4.1014,4.22
853.62,4.1036,6.22
853.985,4.1058,4.61
854.36,4.1083,3.27
854.735,4.1108,4.45
854.96,4.1121,3.93
855.545,4.1159,4.55
855.86,4.118,6.93
856.235,4.1204,5.08
856.605,4.1227,4.65
857.855,4.1311,4.44
858.1,4.1329,2.28
858.475,4.1353,2.99
858.845,4.1376,4.14
859.22,4.14,3.69
859.64,4.1428,5.55
859.885,4.1443,5.39
860.255,4.1467,4.44
860.73,4.1498,3.94
861.135,4.1523,3.14
861.455,4.1542,3.56
861.825,4.1565,5.04
862.2,4.1588,4.98
862.575,4.1611,6.46
862.9,4.163,6.17
863.305,4.1654,4.69
863.665,4.1674,4.28
864.045,4.1696,4.89
864.41,4.1719,5.52
864.79,4.1742,5.46
865.545,4.1787,5.52
865.915,4.1812,11.7
866.205,4.1833,4.08
866.675,4.1859,3.4
867.025,4.188,4.49
867.395,4.1905,3.95
867.765,4.1928,3.3
868.115,4.1948,3.56
868.525,4.1974,4.18
868.865,4.1996,3.1
869.245,4.2021,4.57
869.615,4.2044,9.31
869.96,4.2064,3.38
870.355,4.2088,3.39
871.1,4.2137,4.57
871.465,4.216,3
871.83,4.2182,3.65
872.195,4.2204,3.76
872.565,4.2226,4.75
872.935,4.2247,5.11
873.305,4.2271,4.53
873.66,4.2294,5.86
874.08,4.2321,6.97
874.405,4.2341,2.3
874.775,4.2363,4.38
875.08,4.2382,4.88
875.53,4.2409,3.96
875.875,4.243,3.66
876.245,4.2453,2.6
876.565,4.2473,3.19
877.035,4.2507,4.9
877.345,4.2531,6.39
877.725,4.2558,6.12
878.08,4.258,4.91
878.285,4.2592,2.15
879.18,4.2651,5.11
879.545,4.2676,4.76
879.915,4.2699,6.91
880.28,4.272,3.88
880.645,4.274,5.46
881.01,4.2764,4.46
881.505,4.2797,4.7
881.725,4.281,3.18
882.105,4.2834,3.52
882.47,4.2858,10.1
882.81,4.288,9
883.28,4.2908,4.39
883.565,4.2926,3.99
883.93,4.2949,3.1
884.295,4.2972,14.3
884.66,4.2993,3.61
885.025,4.3013,3.65
885.39,4.3035,3.86
885.75,4.3058,3.99
886.115,4.3081,3.27
886.48,4.3105,3.05
886.845,4.3129,4.72
887.21,4.3152,3.28
887.6,4.3177,3.74
887.92,4.3197,4.99
888.315,4.322,6.99
888.67,4.324,2.99
889.035,4.327,3.62
889.395,4.3297,5.49
889.72,4.3316,3.97
890.145,4.3343,5.29
890.375,4.3357,4.82
892.25,4.3472,7.68
892.58,4.3492,7.69
893.08,4.3529,2.11
893.37,4.3551,3.57
893.73,4.3575,3.94
894.1,4.3597,5.26
894.5,4.3621,3.33
895.18,4.3665,3.39
895.505,4.3685,3.63
896.1,4.372,4.78
896.61,4.3755,4.64
896.98,4.3781,3.58
897.34,4.3803,2.65
897.725,4.3824,7.39
898.06,4.3846,4.35
898.775,4.3891,3.32
899.21,4.392,6.87
900.625,4.4008,6
900.935,4.403,5.45
901.41,4.4063,4.79
901.65,4.408,3.64
902.01,4.4103,5.33
902.37,4.4124,3.32
902.72,4.4145,5.41
903.085,4.4168,4.24
903.44,4.4191,3.14
903.805,4.4214,4.05
904.15,4.4234,2.86
904.63,4.4264,6.18
904.845,4.428,3.72
905.36,4.4311,4.85
905.59,4.4326,4.95
905.95,4.4352,3.94
906.285,4.4372,4.01
906.64,4.4394,7.01
907.02,4.4418,3.4
907.375,4.444,3.78
907.73,4.4463,5.16
908.09,4.4486,4.25
908.445,4.4508,3.84
908.8,4.453,4.06
909.155,4.455,3.31
909.51,4.457,3.86
909.88,4.4596,4.11
910.21,4.4617,5.44
910.545,4.4638,5.22
910.915,4.4664,4.99
911.205,4.4683,12.5
911.55,4.4704,3.74
912.06,4.4735,6.5
912.325,4.4752,5.46
914.16,4.4871,3.89
914.495,4.489,5.04
914.83,4.4911,5.6
915.19,4.4937,4.3
915.555,4.4963,5.11
915.79,4.4978,2.64
916.255,4.5011,6.27
916.735,4.5041,4.05
917.035,4.5062,8.7
917.315,4.5081,1.78
917.75,4.5108,5.74
918.025,4.5129,3.7
918.375,4.5151,3.3
918.685,4.517,6.31
919.08,4.5198,3.22
919.37,4.5217,2.71
919.785,4.524,3.22
920.1,4.526,3.33
920.495,4.5289,3.6
920.845,4.5312,2.4
921.195,4.5333,4.35
921.545,4.5354,4.21
921.9,4.5377,6
922.255,4.5399,3.53
922.515,4.5416,5.5
922.89,4.5444,6.06
923.3,4.547,4.92
923.655,4.5492,3.14
924.12,4.5527,2.57
924.355,4.5545,7.87
924.705,4.5569,4.67
925.12,4.5597,3.33
925.33,4.5611,7.62
925.76,4.5636,6.33
926.09,4.5658,6.07
926.465,4.5682,4.27
926.77,4.5699,4.91
927.165,4.5724,8.95
927.515,4.5748,5.68
927.865,4.5773,5.07
928.215,4.5798,5.77
928.435,4.5814,4.3
928.915,4.5843,3.22
929.265,4.5864,4.58
929.565,4.5881,3.91
929.945,4.5906,6.3
930.305,4.5928,1.92
930.68,4.5953,4.26
931.005,4.5976,3.82
931.205,4.599,7.86
931.77,4.6024,4.34
932.085,4.6045,5.25
932.4,4.6067,3.52
932.795,4.6094,12.1
933.045,4.611,4.59
933.445,4.6137,3.03
933.89,4.6164,3.65
934.155,4.6182,3.02
935.23,4.6257,3.94
935.53,4.6276,5.19
935.875,4.6299,5.41
936.225,4.6322,5.59
936.57,4.6344,7.53
937.005,4.6372,5.31
937.265,4.6389,3.35
937.61,4.641,5.07
937.955,4.6432,4.34
938.305,4.6453,4.18
938.695,4.6478,7.11
939.715,4.6545,2.77
940.03,4.6566,3.97
940.4,4.6592,7.25
940.725,4.6615,7.16
941.035,4.6635,4.08
941.415,4.6658,6.37
941.76,4.6681,4.98
942.085,4.6704,5.52
942.515,4.673,4.58
942.795,4.6746,4.38
943.03,4.6761,2.61
943.46,4.6783,3.97
943.935,4.6811,5.02
944.215,4.6828,3.61
944.52,4.6847,4.09
944.86,4.6871,3.88
945.205,4.6893,4.2
945.55,4.6913,3.87
945.89,4.6936,4.42
946.26,4.6962,6.36
946.6,4.6986,5.9
946.925,4.7012,6.82
947.4,4.7048,1
947.61,4.7062,3.09
948.06,4.709,5.41
948.285,4.7106,2.65
948.63,4.7131,2.98
948.98,4.7155,4.42
949.345,4.7177,7.15
949.7,4.7196,3.61
950.01,4.7212,4.01
950.315,4.7229,3.91
950.73,4.7255,2.71
951.04,4.7274,2.35
951.32,4.7291,4.36
951.795,4.7324,15.3
952.09,4.7346,6.45
952.445,4.7369,5.26
952.745,4.739,4.11
953.09,4.7415,8.39
953.385,4.7434,6.3
953.825,4.7462,4.39
954.14,4.7482,3.48
954.405,4.7501,4.41
954.83,4.7531,6.39
955.005,4.7546,6.26
955.46,4.7577,5.79
955.81,4.7601,5.35
956.15,4.7622,3.73
956.46,4.7641,9.24
956.9,4.7668,4.76
957.22,4.769,4.78
957.485,4.7707,4.83
957.875,4.7733,5.84
958.225,4.7756,5.14
958.53,4.7778,18.2
958.87,4.7805,3.98
960.93,4.795,6.83
961.235,4.7971,4.36
961.575,4.7993,3.06
961.915,4.8013,8.39
962.345,4.804,3.7
962.635,4.8059,3.75
962.915,4.8075,5.01
965.655,4.8258,6.25
965.9,4.8274,3.76
966.345,4.8304,3.14
966.64,4.832,1.96
966.98,4.8342,3.63
967.32,4.8364,5.34
967.655,4.8385,4.87
968.33,4.8427,17.6
968.7,4.8453,6.39
968.915,4.8468,2.96
969.215,4.8488,8.02
969.645,4.8518,4.51
970.085,4.8546,8.57
970.34,4.8562,3.73
970.645,4.858,2.97
970.99,4.8601,4.2
971.405,4.863,5.49
971.675,4.8649,4.53
972.095,4.8675,3.7
972.385,4.8694,3.79
973.27,4.8754,3.36
973.76,4.8789,4.14
974.025,4.8806,2.72
974.335,4.8825,4.16
974.74,4.885,5.8
975,4.8867,3.76
975.36,4.8893,4.77
975.74,4.892,5.58
976.005,4.8937,4.81
976.28,4.8955,2.92
977.39,4.9027,3.25
977.695,4.9045,4.38
978.095,4.9074,2.28
978.36,4.9092,3.78
978.685,4.9115,5.96
978.995,4.9135,1.28
979.375,4.9159,5.84
979.715,4.9181,6.74
980.025,4.9202,4.96
980.35,4.9225,4.37
980.685,4.9248,3.63
980.955,4.9266,4.94
981.725,4.9314,3.36
982.015,4.9333,5.43
982.395,4.9357,2.3
982.675,4.9375,3.36
982.96,4.9394,1.73
983.335,4.9421,3.13
983.665,4.9443,4.52
984,4.9463,4.49
984.335,4.9483,5.66
984.665,4.9503,3.78
984.995,4.9521,3.6
985.325,4.9542,4.04
985.61,4.9562,3.55
986.315,4.9615,6.35
986.645,4.9637,7.66
987.07,4.9666,3.82
987.27,4.968,3.01
987.635,4.9707,5.22
987.965,4.9731,2.87
988.295,4.9756,3.48
988.625,4.9778,3.75
988.95,4.9798,1.91
989.205,4.9817,2.92
989.935,4.987,8.28
990.265,4.9894,6.61
990.595,4.9916,15.8
990.925,4.9938,8.74
991.255,4.996,10.3
991.55,4.9978,10.1
991.965,5.0004,7.22
992.235,5.0024,7.25
992.565,5.0047,10.4
992.895,5.0069,5.7
993.22,5.0092,5.93
993.545,5.0117,5.56
993.875,5.0142,5.74
994.205,5.0166,4.94
994.53,5.0188,5.77
994.855,5.021,6.71
995.525,5.0256,7.27
995.755,5.0271,4.46
996.195,5.0298,5.54
996.54,5.0321,3.71
996.865,5.0341,7.44
997.155,5.0361,7.77
997.47,5.0382,8.12
997.765,5.0402,5.17
998.175,5.0428,3.08
998.455,5.0447,3.58
998.9,5.0476,6.7
999.13,5.0493,5.92
999.425,5.0512,3.93
999.755,5.0531,4.01
1000.08,5.0553,5.08
1000.4,5.0579,4.19
1000.73,5.0603,2.74
1001.05,5.0626,5.98
1001.37,5.065,6.91
1001.71,5.0677,5.16
1002.03,5.07,6.15
1002.35,5.0722,5.35
1002.67,5.0745,4.52
1003,5.0767,7.28
1003.34,5.0793,5.57
