years_ago,value
-2562.5430000000006,276.1004478869994
-2560.5472500000005,276.009553979966
-2558.5515000000005,275.9196443960794
-2556.5557500000004,275.8309909781915
-2554.5600000000004,275.74386605725334
-2552.5642500000004,275.6585424523153
-2550.5685000000003,275.57529347052673
-2548.5727500000003,275.49439290713605
-2546.577,275.41611504549127
-2544.58125,275.34073465703926
-2542.5855,275.26852700132633
-2540.58975,275.1997678259976
-2538.594,275.13473336679755
-2536.59825,275.07370034756997
-2534.6025,275.0169459802576
-2532.60675,274.96474796490276
-2530.611,274.9173844896464
-2528.61525,274.8751342307289
-2526.6195,274.83827635249
-2524.6237500000007,274.80709050736846
-2522.6280000000006,274.7818568359021
-2520.6322500000006,274.7628559667281
-2518.6365000000005,274.73995345484934
-2516.6407500000005,274.70684945533867
-2514.6450000000004,274.66320637739943
-2512.6492500000004,274.6101977191709
-2510.6535000000003,274.5495508678818
-2508.6577500000003,274.49480043456623
-2506.6620000000003,274.45546291583855
-2504.66625,274.4310265140864
-2502.6705,274.4209800557304
-2500.67475,274.42481299122466
-2498.679,274.44201539505644
-2496.68325,274.4720779657461
-2494.6875,274.5144920258475
-2492.69175,274.56874952194767
-2490.696,274.63434302466686
-2488.70025,274.71076572865866
-2486.7045,274.79751145260974
-2484.7087500000007,274.89407463924016
-2482.7130000000006,274.9999503553032
-2480.7172500000006,275.1146342915854
-2478.7215000000006,275.2376227629066
-2476.7257500000005,275.36841270811976
-2474.7300000000005,275.50650169011135
-2472.7342500000004,275.65138789580067
-2470.7385000000004,275.8025701361407
-2468.7427500000003,275.9595478461174
-2466.7470000000003,276.1218210847501
-2464.7512500000003,276.2888905350914
-2462.7555,276.46025750422706
-2460.75975,276.6354239232763
-2458.764,276.8138923473913
-2456.76825,276.9951659557576
-2454.7725,277.1787485515942
-2452.77675,277.364144562153
-2450.781,277.5508590387195
-2448.78525,277.7383976566122
-2446.7895,277.9262667151829
-2444.79375,278.11397313781686
-2442.7980000000007,278.30102447193224
-2440.8022500000006,278.48692888898074
-2438.8065000000006,278.6711951844472
-2436.8107500000006,278.8533327778498
-2434.8150000000005,279.03285171273984
-2432.8192500000005,279.209262656702
-2430.8235000000004,279.3820769013539
-2428.8277500000004,279.55080636234703
-2426.8320000000003,279.71496357936553
-2424.8362500000003,279.8740617161271
-2422.8405000000002,280.02761456038263
-2420.84475,280.1751365239163
-2418.849,280.31666561529784
-2416.85325,280.4540829389991
-2414.8575,280.5871786525905
-2412.86175,280.71574883665204
-2410.866,280.83959549477294
-2408.87025,280.95852655355156
-2406.8745,281.07235586259543
-2404.87875,281.18090319452125
-2402.883,281.2839942449553
-2400.8872500000007,281.3814606325327
-2398.8915000000006,281.4731398988981
-2396.8957500000006,281.55887550870506
-2394.9000000000005,281.63788049861085
-2392.9042500000005,281.70928048094845
-2390.9085000000005,281.7730813962915
-2388.9127500000004,281.8292921583508
-2386.9170000000004,281.8779246539736
-2384.9212500000003,281.9189937431441
-2382.9255000000003,281.9525172589833
-2380.9297500000002,281.97851600774874
-2378.934,281.99701376883496
-2376.93825,282.0080372947734
-2374.9425,282.0116163112321
-2372.94675,282.00778351701587
-2370.951,281.99657458406614
-2368.95525,281.97802815746184
-2366.9595,281.9521858554179
-2364.96375,281.9190922692863
-2362.968,281.878794963556
-2360.97225,281.8313444758525
-2358.9765000000007,281.7767943169382
-2356.9807500000006,281.71520097071226
-2354.9850000000006,281.6466238942106
-2352.9892500000005,281.5711255176061
-2350.9935000000005,281.48877124420807
-2348.9977500000005,281.3996294504629
-2347.0020000000004,281.30377148595375
-2345.0062500000004,281.2012716734004
-2343.0105000000003,281.09220730865957
-2341.0147500000003,280.97665866072475
-2339.0190000000002,280.85470897172615
-2337.02325,280.72644445693066
-2335.0275,280.59195430474244
-2333.03175,280.4513306767018
-2331.036,280.30466870748626
-2329.04025,280.15206650491
-2327.0445,279.9936251499239
-2325.04875,279.82944869661577
-2323.053,279.6596441722101
-2321.05725,279.4843215770683
-2319.0615,279.30359388468844
-2317.0657500000007,279.128959209318
-2315.0700000000006,278.9698865611017
-2313.0742500000006,278.828469562363
-2311.0785000000005,278.7068413668542
-2309.0827500000005,278.6071746597562
-2307.0870000000004,278.5185983200298
-2305.0912500000004,278.4320771642179
-2303.0955000000004,278.3476557120478
-2301.0997500000003,278.2653748625922
-2299.1040000000003,278.18527189426896
-2297.10825,278.10738046484187
-2295.1125,278.03173061141945
-2293.11675,277.9583487504562
-2291.121,277.88725767775156
-2289.12525,277.81847656845065
-2287.1295,277.75202097704397
-2285.13375,277.6879028373671
-2283.138,277.6261304626016
-2281.14225,277.56670854527385
-2279.1465,277.5096381572559
-2277.1507500000007,277.4549167497651
-2275.1550000000007,277.4025381533644
-2273.1592500000006,277.3524925779618
-2271.1635000000006,277.30476661281097
-2269.1677500000005,277.25934322651096
-2267.1720000000005,277.216201767006
-2265.1762500000004,277.175317961586
-2263.1805000000004,277.13666391688605
-2261.1847500000003,277.10020811888677
-2259.1890000000003,277.065915432914
-2257.1932500000003,277.0337471036392
-2255.1975,277.00366075507907
-2253.20175,276.97561039059576
-2251.206,276.9495463928968
-2249.21025,276.9254155240352
-2247.2145,276.90316092540917
-2245.21875,276.8827221177624
-2243.223,276.8640350011841
-2241.22725,276.84703185510875
-2239.2315,276.8316413383163
-2237.23575,276.8177884889319
-2235.2400000000007,276.80539472442644
-2233.2442500000006,276.7943778416159
-2231.2485000000006,276.7846520166619
-2229.2527500000006,276.77612780507104
-2227.2570000000005,276.76871214169586
-2225.2612500000005,276.7623083407338
-2223.2655000000004,276.7568160957281
-2221.2697500000004,276.75213147956725
-2219.2740000000003,276.748146944485
-2217.2782500000003,276.7447513220605
-2215.2825000000003,276.7418298232187
-2213.28675,276.73926403822935
-2211.291,276.736931936708
-2209.29525,276.73470786761555
-2207.2995,276.732462559258
-2205.30375,276.7300631192872
-2203.308,276.7273730347
-2201.31225,276.724252171839
-2199.3165,276.7205567763918
-2197.32075,276.7161394733917
-2195.325,276.71084926721727
-2193.3292500000007,276.70523413816795
-2191.3335000000006,276.7000807617801
-2189.3377500000006,276.69538051069264
-2187.3420000000006,276.69112408676233
-2185.3462500000005,276.68730152106383
-2183.3505000000005,276.6839021738896
-2181.3547500000004,276.6809147347498
-2179.3590000000004,276.67832722237273
-2177.3632500000003,276.6761269847043
-2175.3675000000003,276.67430069890827
-2173.3717500000002,276.6728343713662
-2171.376,276.6717133376777
-2169.38025,276.67092226266004
-2167.3845,276.67044514034825
-2165.38875,276.67026529399544
-2163.393,276.6703653760724
-2161.39725,276.67072736826765
-2159.4015,276.67133258148783
-2157.40575,276.67216165585717
-2155.41,276.6731945607179
-2153.41425,276.6744105946299
-2151.4185000000007,276.67578838537105
-2149.4227500000006,276.6773058899371
-2147.4270000000006,276.67894039454137
-2145.4312500000005,276.6806685146153
-2143.4355000000005,276.68246619480806
-2141.4397500000005,276.6843087089867
-2139.4440000000004,276.686170660236
-2137.4482500000004,276.6880259808586
-2135.4525000000003,276.6898479323751
-2133.4567500000003,276.69160910552375
-2131.4610000000002,276.6932814202608
-2129.46525,276.69483612576033
-2127.4695,276.6962438004141
-2125.47375,276.6974743518318
-2123.478,276.69849701684103
-2121.48225,276.69928036148707
-2119.4865,276.69979228103324
-2117.49075,276.6999999999605
-2115.495,276.6985869460337
-2113.49925,276.6959050273564
-2111.5035,276.6916942128769
-2109.5077500000007,276.6865411284665
-2107.5120000000006,276.6805797844923
-2105.5162500000006,276.6739412907886
-2103.5205000000005,276.66675385665684
-2101.5247500000005,276.65914279086576
-2099.5290000000005,276.6515957760915
-2097.5332500000004,276.64382376721585
-2095.5375000000004,276.63700452764624
-2093.5417500000003,276.63043844858686
-2091.5460000000003,276.62385055108354
-2089.5502500000002,276.6187660362
-2087.5545,276.6151499489845
-2085.55875,276.6129673344852
-2083.563,276.6121832377503
-2081.56725,276.61276270382797
-2079.5715,276.6160838316931
-2077.57575,276.62055442329114
-2075.58,276.6264356452726
-2073.58425,276.6344921728913
-2071.5885,276.64373965111
-2069.5927500000007,276.65497091561997
-2067.5970000000007,276.66832311916556
-2065.6012500000006,276.68221280243
-2063.6055000000006,276.69802971603883
-2061.6097500000005,276.71419331358794
-2059.6140000000005,276.730928369545
-2057.6182500000004,276.74911220091354
-2055.6225000000004,276.7674378612708
-2053.6267500000004,276.78588787314095
-2051.6310000000003,276.804444759048
-2049.6352500000003,276.8230910415161
-2047.6395000000002,276.84180924306924
-2045.6437500000002,276.86179181365634
-2043.6480000000001,276.88047795896995
-2041.65225,276.8991860851223
-2039.6565,276.9178987146377
-2037.66075,276.93659837004014
-2035.665,276.95526757385375
-2033.66925,276.9738888486026
-2031.6734999999999,276.9924447168107
-2029.6777499999998,277.01091770100237
-2027.6820000000007,277.02787726977476
-2025.6862500000007,277.04486318875496
-2023.6905000000006,277.0618550675545
-2021.6947500000006,277.0788325157848
-2019.6990000000005,277.0957751430572
-2017.7032500000005,277.1112495050565
-2015.7075000000004,277.12679245449704
-2013.7117500000004,277.14238068807765
-2011.7160000000003,277.1579909024972
-2009.7202500000003,277.17359979445433
-2007.7245000000003,277.189184060648
-2005.7287500000002,277.20330734385004
-2003.7330000000002,277.21750358386237
-2001.7372500000001,277.23174656447117
-1999.7415,277.2460100694624
-1997.74575,277.26020888762093
-1995.75,277.2730277587071
-1993.75425,277.2859325730963
-1991.7585,277.29748114773537
-1989.7627499999999,277.3092015966006
-1987.7669999999998,277.3196488237262
-1985.7712500000007,277.3303250680497
-1983.7755000000006,277.339813631372
-1981.7797500000006,277.34822308777893
-1979.7840000000006,277.3556591108229
-1977.7882500000005,277.3622234137338
-1975.7925000000005,277.36801103145183
-1973.7967500000004,277.37171956337295
-1971.8010000000004,277.3749925232417
-1969.8052500000003,277.37789308732727
-1967.8095000000003,277.3791462819187
-1965.8137500000003,277.38036411426015
-1963.8180000000002,277.38021017389036
-1961.8222500000002,277.3803154468448
-1959.8265000000001,277.38069275350756
-1957.83075,277.38010991049026
-1955.835,277.38012544323277
-1953.83925,277.3807956667115
-1951.8435,277.3821739953696
-1949.84775,277.3843109431178
-1947.8519999999999,277.38725412333383
-1945.8562499999998,277.3923641553322
-1943.8605000000007,277.3982266633063
-1941.8647500000006,277.4062969384163
-1939.8690000000006,277.41505706188013
-1937.8732500000006,277.4259594119452
-1935.8775000000005,277.43889621084355
-1933.8817500000005,277.45247980721285
-1931.8860000000004,277.46787971589305
-1929.8902500000004,277.4851322909079
-1927.8945000000003,277.5041268415766
-1925.8987500000003,277.5247526772184
-1923.9030000000002,277.54564926095446
-1921.9072500000002,277.5679200759
-1919.9115000000002,277.59163171648146
-1917.9157500000001,277.6166705791056
-1915.92,277.6415100062522
-1913.92425,277.66915379344647
-1911.9285,277.6982223852571
-1909.93275,277.7295447126597
-1907.937,277.76267408144605
-1905.9412499999999,277.7989868890861
-1903.9454999999998,277.8373399137089
-1901.9497500000007,277.8781461017549
-1899.9540000000006,277.9213424620705
-1897.9582500000006,277.9678809827914
-1895.9625000000005,278.01701898020775
-1893.9667500000005,278.06918581764387
-1891.9710000000005,278.1236782451634
-1889.9752500000004,278.1824490065842
-1887.9795000000004,278.2439801831241
-1885.9837500000003,278.308166909928
-1883.9880000000003,278.37490432214
-1881.9922500000002,278.44408755490497
-1879.9965000000002,278.51702479729425
-1878.0007500000002,278.5904937853339
-1876.005,278.6669084227927
-1874.00925,278.7449289089432
-1872.0135,278.82458319245416
-1870.01775,278.9061062378169
-1868.022,278.9886353867512
-1866.02625,279.0704204531219
-1864.0304999999998,279.1538197362541
-1862.0347500000007,279.2370269390132
-1860.0390000000007,279.32120897420697
-1858.0432500000006,279.4054905380186
-1856.0475000000006,279.48897876511813
-1854.0517500000005,279.57260109710853
-1852.0560000000005,279.65508633810833
-1850.0602500000005,279.73734497052493
-1848.0645000000004,279.8187510889524
-1846.0687500000004,279.89848283518523
-1844.0730000000003,279.9761007418788
-1842.0772500000003,280.05250640829496
-1840.0815000000002,280.12782139938145
-1838.0857500000002,280.20040691048104
-1836.0900000000001,280.27018429295237
-1834.09425,280.3380544977883
-1832.0985,280.40329277185845
-1830.10275,280.46534480157595
-1828.107,280.52413485121195
-1826.11125,280.58114734105317
-1824.1154999999999,280.63489639435664
-1822.1197499999998,280.68530918830584
-1820.1240000000007,280.73325046136523
-1818.1282500000007,280.7780896525658
-1816.1325000000006,280.8207920155206
-1814.1367500000006,280.85987749931166
-1812.1410000000005,280.8961926463118
-1810.1452500000005,280.9291632164271
-1808.1495000000004,280.95907513883293
-1806.1537500000004,280.98538233387285
-1804.1580000000004,281.0099085273659
-1802.1622500000003,281.0307256590791
-1800.1665000000003,281.04861339979493
-1798.1707500000002,281.06283066207936
-1796.1750000000002,281.0738367687823
-1794.1792500000001,281.08287365375725
-1792.1835,281.08754537469144
-1790.18775,281.0901731696311
-1788.192,281.08916192760887
-1786.19625,281.0858926605123
-1784.2005,281.07963381130213
-1782.2047499999999,281.07082547796875
-1780.2089999999998,281.05945191549114
-1778.2132500000007,281.0455031799138
-1776.2175000000007,281.02958391165197
-1774.2217500000006,281.0110377328836
-1772.2260000000006,280.99221253669896
-1770.2302500000005,280.9708387623069
-1768.2345000000005,280.94696898967436
-1766.2387500000004,280.92277898089185
-1764.2430000000004,280.89622346551033
-1762.2472500000003,280.8689085044996
-1760.2515000000003,280.8394756752458
-1758.2557500000003,280.80804626859157
-1756.2600000000002,280.7761308571718
-1754.2642500000002,280.74177280726485
-1752.2685000000001,280.70505595206
-1750.27275,280.66688034173194
-1748.277,280.6266437983689
-1746.28125,280.58448255387066
-1744.2855,280.53913469770146
-1742.28975,280.49209024774683
-1740.2939999999999,280.4412640572395
-1738.2982499999998,280.3883211470503
-1736.3025000000007,280.3326415721754
-1734.3067500000006,280.2743055702499
-1732.3110000000006,280.2140334629179
-1730.3152500000006,280.1508057503408
-1728.3195000000005,280.0846028557795
-1726.3237500000005,280.01553838282734
-1724.3280000000004,279.9437259350778
-1722.3322500000004,279.87065907411977
-1720.3365000000003,279.7939712779131
-1718.3407500000003,279.71517309833786
-1716.3450000000003,279.6343781389875
-1714.3492500000002,279.55326015947117
-1712.3535000000002,279.4705226223679
-1710.3577500000001,279.38723494027454
-1708.362,279.3033004632588
-1706.36625,279.2200735941156
-1704.3705,279.1365024345725
-1702.37475,279.05405823141433
-1700.379,278.9727602066604
-1698.3832499999999,278.89169274134593
-1696.3875000000007,278.8113963921722
-1694.3917500000007,278.73332420983263
-1692.3960000000006,278.6561942214697
-1690.4002500000006,278.58169766416836
-1688.4045000000006,278.5085554779837
-1686.4087500000005,278.4369016568977
-1684.4130000000005,278.36687019489233
-1682.4172500000004,278.2985950859494
-1680.4215000000004,278.2322103240509
-1678.4257500000003,278.1662897471632
-1676.4300000000003,278.10237749028215
-1674.4342500000002,278.04079686632167
-1672.4385000000002,277.9808858146582
-1670.4427500000002,277.92152259957464
-1668.4470000000001,277.86304751306113
-1666.45125,277.8051206539675
-1664.4555,277.74890623956486
-1662.45975,277.69471087124157
-1660.464,277.6409496332246
-1658.46825,277.58759485284367
-1656.4724999999999,277.53501495441685
-1654.4767500000007,277.4828224265476
-1652.4810000000007,277.43098224036885
-1650.4852500000006,277.38059772060626
-1648.4895000000006,277.33058988851235
-1646.4937500000005,277.28134867007014
-1644.4980000000005,277.23397537798365
-1642.5022500000005,277.1879563770544
-1640.5065000000004,277.14369818230284
-1638.5107500000004,277.0997425896563
-1636.5150000000003,277.05760169207133
-1634.5192500000003,277.01737452857833
-1632.5235000000002,276.9780785600494
-1630.5277500000002,276.9403118279151
-1628.5320000000002,276.904964947863
-1626.53625,276.87278818904633
-1624.5405,276.84271905434156
-1622.54475,276.8148565827789
-1620.549,276.7896368267499
-1618.55325,276.76682829985356
-1616.5575,276.74608053369343
-1614.5617499999998,276.728697945556
-1612.5660000000007,276.7135811672519
-1610.5702500000007,276.7012365637867
-1608.5745000000006,276.69086996550067
-1606.5787500000006,276.6828678400211
-1604.5830000000005,276.6767310724366
-1602.5872500000005,276.67289665018365
-1600.5915000000005,276.67053797997204
-1598.5957500000004,276.6701334481354
-1596.6000000000004,276.670675678305
-1594.6042500000003,276.67158280154155
-1592.6085000000003,276.6728055958112
-1590.6127500000002,276.67523427278087
-1588.6170000000002,276.6779554535155
-1586.6212500000001,276.6809123362183
-1584.6255,276.68404520618003
-1582.62975,276.68496257027084
-1580.634,276.68577361071954
-1578.63825,276.68544877551756
-1576.6425,276.6838174306841
-1574.6467499999999,276.6802717456544
-1572.6509999999998,276.67546867347824
-1570.6552500000007,276.6683948296861
-1568.6595000000007,276.66010428368975
-1566.6637500000006,276.6506329072802
-1564.6680000000006,276.6380625567986
-1562.6722500000005,276.6244123444473
-1560.6765000000005,276.6095399858037
-1558.6807500000004,276.5936330790693
-1556.6850000000004,276.5766936010196
-1554.6892500000004,276.55885654753274
-1552.6935000000003,276.5406970682596
-1550.6977500000003,276.52363089788037
-1548.7020000000002,276.50561051950757
-1546.7062500000002,276.48865226904655
-1544.7105000000001,276.4726919367269
-1542.71475,276.4577175104979
-1540.719,276.44483358496944
-1538.72325,276.43336469174517
-1536.7275,276.4245097398665
-1534.73175,276.41744480121247
-1532.7359999999999,276.41188573426206
-1530.7402499999998,276.4070493950942
-1528.7445000000007,276.4042517749438
-1526.7487500000007,276.4032772017583
-1524.7530000000006,276.40266970494076
-1522.7572500000006,276.4037282115195
-1520.7615000000005,276.40493765212375
-1518.7657500000005,276.4078494440311
-1516.7700000000004,276.41104470748957
-1514.7742500000004,276.41449889370915
-1512.7785000000003,276.4168324793735
-1510.7827500000003,276.419569497687
-1508.7870000000003,276.4219720354164
-1506.7912500000002,276.4244532882748
-1504.7955000000002,276.4263534370518
-1502.7997500000001,276.42779856680744
-1500.804,276.4289177126541
-1498.80825,276.4298370091711
-1496.8125,276.4322398464209
-1494.81675,276.43479508507585
-1492.821,276.43766261491135
-1490.8252499999999,276.44096040888974
-1488.8295000000007,276.44480352706074
-1486.8337500000007,276.4493041165615
-1484.8380000000006,276.45457141161614
-1482.8422500000006,276.46071173353675
-1480.8465000000006,276.4678284907222
-1478.8507500000005,276.4760221786589
-1476.8550000000005,276.4854857610609
-1474.8592500000004,276.49752646646635
-1472.8635000000004,276.5092239630364
-1470.8677500000003,276.52219354611117
-1468.8720000000003,276.53769583420404
-1466.8762500000003,276.55438180474295
-1464.8805000000002,276.57374752966484
-1462.8847500000002,276.59431587096503
-1460.8890000000001,276.6160198316523
-1458.89325,276.6387895018233
-1456.8975,276.66411221467706
-1454.90175,276.6905020934708
-1452.906,276.71944355849104
-1450.91025,276.74944782008225
-1448.9144999999999,276.7819963856184
-1446.9187500000007,276.8155975525312
-1444.9230000000007,276.851729915282
-1442.9272500000006,276.8886446675097
-1440.9315000000006,276.92670213672744
-1438.9357500000006,276.96703694217405
-1436.9400000000005,277.0081486425431
-1434.9442500000005,277.05150709355803
-1432.9485000000004,277.0970219949268
-1430.9527500000004,277.14342349959185
-1428.9570000000003,277.19168770877974
-1426.9612500000003,277.24158060520534
-1424.9655000000002,277.29220773053925
-1422.9697500000002,277.345680502161
-1420.9740000000002,277.400886887484
-1418.9782500000001,277.45707723765975
-1416.9825,277.5144441077206
-1414.98675,277.57263054104845
-1412.991,277.6317751602433
-1410.99525,277.692432139582
-1408.9995,277.7531214324433
-1407.0037499999999,277.813578903773
-1405.0080000000007,277.873869071382
-1403.0122500000007,277.93454755442446
-1401.0165000000006,277.99442713315904
-1399.0207500000006,278.054397402516
-1397.0250000000005,278.11233102961654
-1395.0292500000005,278.1697733315895
-1393.0335000000005,278.22543012311814
-1391.0377500000004,278.2802557288584
-1389.0420000000004,278.3336647758553
-1387.0462500000003,278.38477731295853
-1385.0505000000003,278.43416196547713
-1383.0547500000002,278.4809669426981
-1381.0590000000002,278.52626925678885
-1379.0632500000002,278.56882542786707
-1377.0675,278.60966976145085
-1375.07175,278.64909926641593
-1373.076,278.68719696077284
-1371.08025,278.7240487754445
-1369.0845,278.7599498849001
-1367.08875,278.79479892407585
-1365.0929999999998,278.82869031030185
-1363.0972500000007,278.86309507881265
-1361.1015000000007,278.8968784495041
-1359.1057500000006,278.92890686707887
-1357.1100000000006,278.9606836525487
-1355.1142500000005,278.99231772590747
-1353.1185000000005,279.0237676223535
-1351.1227500000005,279.0552932399637
-1349.1270000000004,279.08559241968743
-1347.1312500000004,279.1159296042555
-1345.1355000000003,279.1449923451169
-1343.1397500000003,279.1727544260581
-1341.1440000000002,279.19907612951476
-1339.1482500000002,279.2225871723666
-1337.1525000000001,279.2444684397167
-1335.15675,279.26332148800697
-1333.161,279.27887638439466
-1331.16525,279.2909510718391
-1329.1695,279.3008470190309
-1327.17375,279.30703946191596
-1325.1779999999999,279.3094014736026
-1323.1822499999998,279.3091878276263
-1321.1865000000007,279.3048971495294
-1319.1907500000007,279.29784713627566
-1317.1950000000006,279.2879911812626
-1315.1992500000006,279.275282677888
-1313.2035000000005,279.2588704681234
-1311.2077500000005,279.24055034448486
-1309.2120000000004,279.21953780505123
-1307.2162500000004,279.1973330704031
-1305.2205000000004,279.1726317218702
-1303.2247500000003,279.1470855491461
-1301.2290000000003,279.12080552400755
-1299.2332500000002,279.0924871658854
-1297.2375000000002,279.0637991917725
-1295.2417500000001,279.03408188899857
-1293.246,279.0037032398472
-1291.25025,278.97345167889017
-1289.2545,278.94203212516294
-1287.25875,278.91112270764353
-1285.263,278.8808443122069
-1283.2672499999999,278.8499076837139
-1281.2715000000007,278.81999677696797
-1279.2757500000007,278.79123830366916
-1277.2800000000007,278.7623488345038
-1275.2842500000006,278.7349128395694
-1273.2885000000006,278.7077031954253
-1271.2927500000005,278.6814710039538
-1269.2970000000005,278.65628301360135
-1267.3012500000004,278.6317411539543
-1265.3055000000004,278.6092805317998
-1263.3097500000003,278.5874793544733
-1261.3140000000003,278.5678890392524
-1259.3182500000003,278.5490907063852
-1257.3225000000002,278.53263868606183
-1255.3267500000002,278.51711701144296
-1253.3310000000001,278.5040829256314
-1251.33525,278.49353642862735
-1249.3395,278.48548043334335
-1247.34375,278.478507711678
-1245.348,278.47418424547214
-1243.35225,278.4725187734638
-1241.3564999999999,278.47330491550025
-1239.3607500000007,278.47555928122813
-1237.3650000000007,278.47969597620835
-1235.3692500000006,278.4874478244514
-1233.3735000000006,278.4965211723202
-1231.3777500000006,278.50693641020314
-1229.3820000000005,278.520016268723
-1227.3862500000005,278.536274892765
-1225.3905000000004,278.55394483536605
-1223.3947500000004,278.57305231274
-1221.3990000000003,278.592347723519
-1219.4032500000003,278.61272608829717
-1217.4075000000003,278.63446823945407
-1215.4117500000002,278.65634155469814
-1213.4160000000002,278.67920027042413
-1211.4202500000001,278.7017801665205
-1209.4245,278.72376280221124
-1207.42875,278.7443944777331
-1205.433,278.7657546641159
-1203.43725,278.78659151151425
-1201.4415,278.8067637436646
-1199.4457499999999,278.8247141174641
-1197.4500000000007,278.8418527739268
-1195.4542500000007,278.8583973221924
-1193.4585000000006,278.873863643606
-1191.4627500000006,278.88927067144465
-1189.4670000000006,278.9029353200455
-1187.4712500000005,278.91463190873355
-1185.4755000000005,278.92605728646555
-1183.4797500000004,278.9364008500937
-1181.4840000000004,278.94627116212484
-1179.4882500000003,278.9560165524406
-1177.4925000000003,278.9670267716663
-1175.4967500000002,278.9777212733981
-1173.5010000000002,278.9880796672472
-1171.5052500000002,278.99848039729596
-1169.5095000000001,279.00947776074594
-1167.51375,279.0199344781409
-1165.518,279.0312461259319
-1163.52225,279.042212796094
-1161.5265,279.05344510670375
-1159.53075,279.06414788307364
-1157.5349999999999,279.076520059733
-1155.5392500000007,279.0883339616087
-1153.5435000000007,279.10025944056434
-1151.5477500000006,279.1125337903294
-1149.5520000000006,279.1235968548883
-1147.5562500000005,279.133448634241
-1145.5605000000005,279.1435021823142
-1143.5647500000005,279.1522002560051
-1141.5690000000004,279.1595457682262
-1139.5732500000004,279.1655416318903
-1137.5775000000003,279.1701907599099
-1135.5817500000003,279.17349606519764
-1133.5860000000002,279.1754604606663
-1131.5902500000002,279.1746738053017
-1129.5945000000002,279.1726962551196
-1127.59875,279.168114756193
-1125.603,279.1622258431755
-1123.60725,279.15416156902967
-1121.6115,279.1437753612341
-1119.61575,279.13096289112787
-1117.62,279.1161330711313
-1115.6242499999998,279.0982349528001
-1113.6285000000007,279.078469402143
-1111.6327500000007,279.05671190226684
-1109.6370000000006,279.0330519548158
-1107.6412500000006,279.0071628279177
-1105.6455000000005,278.97929980668835
-1103.6497500000005,278.9514671669924
-1101.6540000000005,278.9235023215515
-1099.6582500000004,278.8944863336663
-1097.6625000000004,278.8674229912883
-1095.6667500000003,278.8422334249045
-1093.6710000000003,278.8186593537596
-1091.6752500000002,278.79936645711547
-1089.6795000000002,278.782252876607
-1087.6837500000001,278.7700652020143
-1085.688,278.76119759811803
-1083.69225,278.75532559077163
-1081.6965,278.7538481007411
-1079.70075,278.7526142062351
-1077.705,278.7514745903317
-1075.7092499999999,278.75081715446686
-1073.7135000000007,278.74947850208224
-1071.7177500000007,278.74628942317435
-1069.7220000000007,278.7424040245859
-1067.7262500000006,278.738286401173
-1065.7305000000006,278.73492279714276
-1063.7347500000005,278.7312842298152
-1061.7390000000005,278.72763491034436
-1059.7432500000004,278.7257323063462
-1057.7475000000004,278.72718096990184
-1055.7517500000004,278.7320223965445
-1053.7560000000003,278.74033969247307
-1051.7602500000003,278.75352654744495
-1049.7645000000002,278.7699121147638
-1047.7687500000002,278.79082233952414
-1045.7730000000001,278.81750097899004
-1043.77725,278.8497194933172
-1041.7815,278.88425827103
-1039.78575,278.9238173803633
-1037.79,278.96814610437644
-1035.79425,279.01633604048163
-1033.7984999999999,279.0678329291268
-1031.8027500000007,279.1231822058506
-1029.8070000000007,279.180769972637
-1027.8112500000007,279.2404733980766
-1025.8155000000006,279.3006332871237
-1023.8197500000006,279.3625607417624
-1021.8240000000005,279.4247923325913
-1019.8282500000005,279.48867493492924
-1017.8325000000004,279.55274757568844
-1015.8367500000004,279.6171191720956
-1013.8410000000003,279.68309290235703
-1011.8452500000003,279.74922185954887
-1009.8495000000003,279.8155395421666
-1007.8537500000002,279.8827364872495
-1005.8580000000002,279.95122514378505
-1003.8622500000001,280.0214400774143
-1001.8665000000001,280.09195879579096
-999.87075,280.1628060586726
-997.875,280.2356875111382
-995.87925,280.31036509904266
-993.8834999999999,280.3854370268665
-991.8877499999999,280.4610638871982
-989.8920000000007,280.5383769827067
-987.8962500000007,280.6166422836543
-985.9005000000006,280.6975711080901
-983.9047500000006,280.7802418717684
-981.9090000000006,280.8631104396932
-979.9132500000005,280.94760297389803
-977.9175000000005,281.0335854804011
-975.9217500000004,281.11814045776765
-973.9260000000004,281.2037025337569
-971.9302500000003,281.29034133950637
-969.9345000000003,281.3774767011736
-967.9387500000003,281.4642470092723
-965.9430000000002,281.55152375053865
-963.9472500000002,281.6376040362371
-961.9515000000001,281.72334144327874
-959.9557500000001,281.8078180413027
-957.96,281.8915229430792
-955.96425,281.9735100578101
-953.9685,282.0542908576376
-951.9727499999999,282.13289109132603
-949.9769999999999,282.20865848177874
-947.9812500000007,282.28284878563926
-945.9855000000007,282.3553047056244
-943.9897500000006,282.42430878843555
-941.9940000000006,282.4911138778037
-939.9982500000006,282.55555976353304
-938.0025000000005,282.61748623542775
-936.0067500000005,282.6767330832922
-934.0110000000004,282.7331400969304
-932.0152500000004,282.78654706614674
-930.0195000000003,282.83835393676105
-928.0237500000003,282.88699035756326
-926.0280000000002,282.93385918728603
-924.0322500000002,282.97768083641705
-922.0365000000002,283.0193130567992
-920.0407500000001,283.06006738553305
-918.0450000000001,283.09940530757774
-916.04925,283.1366872604088
-914.0535,283.1746389035101
-912.0577499999999,283.2107877992977
-910.0619999999999,283.2478952485619
